id,title,price,rating,availability,category,image_url
839,Ways of Seeing,44.18,5,In stock,Art,https://books.toscrape.com/media/cache/a8/3a/a83a4d31d30dc3cb26a29899a5c3b91d.jpg
840,The Lucifer Effect: Understanding How Good People Turn Evil,10.40,1,In stock,Psychology,https://books.toscrape.com/media/cache/a6/c8/a6c8256b123493472591c5855c7de704.jpg
841,The Golden Condom: And Other Essays on Love Lost and Found,10.40,1,In stock,Psychology,https://books.toscrape.com/media/cache/dc/4d/dc4d070e33813a07a4e02f069e6d482f.jpg
842,It Didn't Start with You: How Inherited Family Trauma Shapes Who We Are and How to End the Cycle,10.40,3,In stock,Psychology,https://books.toscrape.com/media/cache/ee/a9/eea9e831f8964b4dc0190c84a1f9a1f6.jpg
843,An Unquiet Mind: A Memoir of Moods and Madness,10.40,3,In stock,Psychology,https://books.toscrape.com/media/cache/00/29/002924b764dc367dcaa3486fa4c0aa0b.jpg
844,"Thinking, Fast and Slow",10.40,1,In stock,Psychology,https://books.toscrape.com/media/cache/b4/a5/b4a56663d56f1e84ee1b15bd819563cc.jpg
845,Civilization and Its Discontents,10.40,2,In stock,Psychology,https://books.toscrape.com/media/cache/4d/a6/4da6939a6bbd895a5acdeabad46d1f9f.jpg
846,8 Keys to Mental Health Through Exercise,10.40,1,In stock,Psychology,https://books.toscrape.com/media/cache/b8/44/b844a77409f1d53cbb66148820abc217.jpg
847,The Argonauts,10.93,2,In stock,Autobiography,https://books.toscrape.com/media/cache/0a/15/0a1567cd04a6582d333db71337b4e2a6.jpg
848,M Train,10.93,1,In stock,Autobiography,https://books.toscrape.com/media/cache/d6/e8/d6e8258cee98f80727e99f7ac5aa1b88.jpg
849,Lab Girl,10.93,1,In stock,Autobiography,https://books.toscrape.com/media/cache/e9/72/e972f8b4abaaa6f8f449479cd9d87be3.jpg
850,Approval Junkie: Adventures in Caring Too Much,10.93,5,In stock,Autobiography,https://books.toscrape.com/media/cache/17/aa/17aacb738eace89a635a4eb47a94c11d.jpg
851,Running with Scissors,10.93,4,In stock,Autobiography,https://books.toscrape.com/media/cache/66/c7/66c7a1537c8901e1e4ec217d1956bae8.jpg
852,Me Talk Pretty One Day,10.93,2,In stock,Autobiography,https://books.toscrape.com/media/cache/98/9f/989fe700e9e6bdec4fc3217daa5b7df3.jpg
853,Lust & Wonder,10.93,2,In stock,Autobiography,https://books.toscrape.com/media/cache/61/ba/61ba5bc1ee3d8cb3dd350120ffa3f31e.jpg
854,Life Without a Recipe,10.93,5,In stock,Autobiography,https://books.toscrape.com/media/cache/80/b3/80b3e38be4204b3b64cdbe8c80dcf1f9.jpg
855,A Heartbreaking Work of Staggering Genius,10.93,5,In stock,Autobiography,https://books.toscrape.com/media/cache/7a/58/7a587c5814f33c0c54e8bfa0ef66d690.jpg
856,Catastrophic Happiness: Finding Joy in Childhood's Messy Years,37.35,2,In stock,Parenting,https://books.toscrape.com/media/cache/7d/0b/7d0bb832760e81c281d8d283ba6a2b09.jpg
857,Fifty Shades Freed (Fifty Shades #3),15.36,5,In stock,Adult Fiction,https://books.toscrape.com/media/cache/18/d8/18d8e02c75c2ef23556c9746fae57e43.jpg
858,The Long Haul (Diary of a Wimpy Kid #9),44.07,1,In stock,Humor,https://books.toscrape.com/media/cache/46/bd/46bdee520b8136972262fd040533772d.jpg
859,Old School (Diary of a Wimpy Kid #10),44.07,5,In stock,Humor,https://books.toscrape.com/media/cache/df/5d/df5d172abe87deda6d533e3e908d27d8.jpg
860,I Know What I'm Doing -- and Other Lies I Tell Myself: Dispatches from a Life Under Construction,44.07,4,In stock,Humor,https://books.toscrape.com/media/cache/ea/7b/ea7bcac4b27a5bf6d4f8125bb7af3361.jpg
861,"Hyperbole and a Half: Unfortunate Situations, Flawed Coping Mechanisms, Mayhem, and Other Things That Happened",44.07,5,In stock,Humor,https://books.toscrape.com/media/cache/b5/a9/b5a90d1c36a96513942f006345ace3d2.jpg
862,Dress Your Family in Corduroy and Denim,44.07,3,In stock,Humor,https://books.toscrape.com/media/cache/df/14/df1418baa09e00b877be35066084c9dc.jpg
863,Toddlers Are A**holes: It's Not Your Fault,44.07,1,In stock,Humor,https://books.toscrape.com/media/cache/4c/30/4c3041def6f29659e009f61e45e492b0.jpg
864,When You Are Engulfed in Flames,44.07,5,In stock,Humor,https://books.toscrape.com/media/cache/73/36/733662595aede2dff1a5be1e76a3b936.jpg
865,Naked,44.07,3,In stock,Humor,https://books.toscrape.com/media/cache/e7/12/e71268a559d73826aa64151d47357a12.jpg
866,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",44.07,5,In stock,Humor,https://books.toscrape.com/media/cache/a1/03/a10370da29e4ba78c7a75a14041eae0e.jpg
867,Holidays on Ice,44.07,2,In stock,Humor,https://books.toscrape.com/media/cache/4b/9a/4b9a2a6d4c995e12fe216f6173a582be.jpg
868,Security,39.25,2,In stock,Horror,https://books.toscrape.com/media/cache/da/df/dadfac66a89774b46b10225362724c83.jpg
869,Follow You Home,39.25,1,In stock,Horror,https://books.toscrape.com/media/cache/a7/4b/a74b35375ce874153fd352e33bc7bac9.jpg
870,The Loney,39.25,1,In stock,Horror,https://books.toscrape.com/media/cache/6d/10/6d10387a0175701d4ff456a0c7eee67b.jpg
871,Pet Sematary,39.25,3,In stock,Horror,https://books.toscrape.com/media/cache/7a/72/7a72465b21dbf998323e37b31f9a3f4a.jpg
872,Doctor Sleep (The Shining #2),39.25,2,In stock,Horror,https://books.toscrape.com/media/cache/55/bf/55bfc858c1cb19867e41415532ae43c6.jpg
873,Psycho: Sanitarium (Psycho #1.5),39.25,5,In stock,Horror,https://books.toscrape.com/media/cache/02/5c/025c30a378e2a4190e84f1429e81b803.jpg
874,Can You Keep a Secret? (Fear Street Relaunch #4),39.25,1,In stock,Horror,https://books.toscrape.com/media/cache/0b/2f/0b2f432cc27132f688fcdf29618521e0.jpg
875,Red Dragon (Hannibal Lecter #1),39.25,3,In stock,Horror,https://books.toscrape.com/media/cache/30/66/3066f8bcd2e2ed6b45084355ff084a61.jpg
876,Dracula the Un-Dead,39.25,5,In stock,Horror,https://books.toscrape.com/media/cache/13/ff/13fffcde653948339d3427184b7bd0b5.jpg
877,Night Shift (Night Shift #1-20),39.25,4,In stock,Horror,https://books.toscrape.com/media/cache/c0/02/c0029d48c2588e6d2a6a31c9f96088ba.jpg
878,Needful Things,39.25,4,In stock,Horror,https://books.toscrape.com/media/cache/2d/e0/2de0eff716ca13d12cf5420e88e1a8b3.jpg
879,Misery,39.25,2,In stock,Horror,https://books.toscrape.com/media/cache/7c/93/7c9302e392e128881e926d19f761da33.jpg
880,It,39.25,3,In stock,Horror,https://books.toscrape.com/media/cache/f7/b7/f7b73392b12909a1e8261ef3f96c5fd1.jpg
881,'Salem's Lot,39.25,4,In stock,Horror,https://books.toscrape.com/media/cache/ee/d3/eed3afc5e444e3da5eec34e2b0036ec7.jpg
882,The Stand,39.25,2,In stock,Horror,https://books.toscrape.com/media/cache/3a/7c/3a7c2393061031e7911d7b533b723391.jpg
883,The Girl with All the Gifts,39.25,3,In stock,Horror,https://books.toscrape.com/media/cache/41/c7/41c74d82b853606fe98182c417b4669c.jpg
884,House of Leaves,39.25,1,In stock,Horror,https://books.toscrape.com/media/cache/14/25/142563ccee483bc07632f9c083a68326.jpg
885,Sapiens: A Brief History of Humankind,54.23,5,In stock,History,https://books.toscrape.com/media/cache/be/a5/bea5697f2534a2f86a3ef27b5a8c12a6.jpg
886,"Unbound: How Eight Technologies Made Us Human, Transformed Society, and Brought Our World to the Brink",54.23,1,In stock,History,https://books.toscrape.com/media/cache/4a/3b/4a3b055f9e378a95fedbef55e7bab7ce.jpg
887,The Age of Genius: The Seventeenth Century and the Birth of the Modern Mind,54.23,1,In stock,History,https://books.toscrape.com/media/cache/2d/4e/2d4e358712e6c9f1d3bdd78d1a16e5a8.jpg
888,"Political Suicide: Missteps, Peccadilloes, Bad Calls, Backroom Hijinx, Sordid Pasts, Rotten Breaks, and Just Plain Dumb Mistakes in the Annals of American Politics",54.23,2,In stock,History,https://books.toscrape.com/media/cache/64/44/6444dacdcb9edaadbbd691524622aeb8.jpg
889,Thomas Jefferson and the Tripoli Pirates: The Forgotten War That Changed American History,54.23,1,In stock,History,https://books.toscrape.com/media/cache/97/47/974709d437b08e74649b5744471bf472.jpg
890,Zealot: The Life and Times of Jesus of Nazareth,54.23,3,In stock,History,https://books.toscrape.com/media/cache/3d/60/3d6003fc37b842a07c2dbe28e47448e1.jpg
891,A Distant Mirror: The Calamitous 14th Century,54.23,3,In stock,History,https://books.toscrape.com/media/cache/41/d5/41d5fa6a81cdbcbe6b0b15757a4c9144.jpg
892,1491: New Revelations of the Americas Before Columbus,54.23,3,In stock,History,https://books.toscrape.com/media/cache/88/75/8875f384ce9103281b7f6e86a2b8204d.jpg
893,Brilliant Beacons: A History of the American Lighthouse,54.23,3,In stock,History,https://books.toscrape.com/media/cache/56/cb/56cb66d73fb438d64af14dce8bd8b22b.jpg
894,Most Blessed of the Patriarchs: Thomas Jefferson and the Empire of the Imagination,54.23,5,In stock,History,https://books.toscrape.com/media/cache/11/af/11af7fbd6aec06a75fe207fae92b17e0.jpg
895,A Short History of Nearly Everything,54.23,5,In stock,History,https://books.toscrape.com/media/cache/3c/f6/3cf646523ff7fb8647c500d6325cfcaf.jpg
896,The Rise and Fall of the Third Reich: A History of Nazi Germany,54.23,2,In stock,History,https://books.toscrape.com/media/cache/e1/02/e102cefae5bb523bc67eb6b49bc18b5d.jpg
897,Catherine the Great: Portrait of a Woman,54.23,4,In stock,History,https://books.toscrape.com/media/cache/72/f1/72f13b8f069d3a018d2c378be5a1de20.jpg
898,The Mathews Men: Seven Brothers and the War Against Hitler's U-boats,54.23,5,In stock,History,https://books.toscrape.com/media/cache/f2/64/f26457d65a03b2636c4bcc7c318f7346.jpg
899,The Hiding Place,54.23,4,In stock,History,https://books.toscrape.com/media/cache/cf/18/cf187c1dc5575fcbbf49c58024146c4b.jpg
900,America's War for the Greater Middle East: A Military History,54.23,2,In stock,History,https://books.toscrape.com/media/cache/eb/17/eb178eceef1e9290591cabd5155571a3.jpg
901,The Guns of August,54.23,2,In stock,History,https://books.toscrape.com/media/cache/06/c8/06c897070611b78b80a37333cbb7851c.jpg
902,"House of Lost Worlds: Dinosaurs, Dynasties, and the Story of Life on Earth",54.23,2,In stock,History,https://books.toscrape.com/media/cache/43/fd/43fda1db93163d67705264dcfa98aaa5.jpg
903,"Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More",30.52,3,In stock,Food and Drink,https://books.toscrape.com/media/cache/9f/59/9f59f01fa916a7bb8f0b28a4012179a4.jpg
904,"The Pioneer Woman Cooks: Dinnertime: Comfort Classics, Freezer Food, 16-Minute Meals, and Other Delicious Ways to Solve Supper!",30.52,1,In stock,Food and Drink,https://books.toscrape.com/media/cache/b7/f4/b7f4843dbe062d44be1ffcfa16b2faa4.jpg
905,My Paris Kitchen: Recipes and Stories,30.52,2,In stock,Food and Drink,https://books.toscrape.com/media/cache/f5/65/f565af3d9dd20a1ad72a1e7c4157387d.jpg
906,"Mama Tried: Traditional Italian Cooking for the Screwed, Crude, Vegan, and Tattooed",30.52,4,In stock,Food and Drink,https://books.toscrape.com/media/cache/10/c6/10c61093002db1fec4089d8076678624.jpg
907,"Layered: Baking, Building, and Styling Spectacular Cakes",30.52,1,In stock,Food and Drink,https://books.toscrape.com/media/cache/98/d1/98d1c979c4bac9e147a6718946578b0f.jpg
908,The Nerdy Nummies Cookbook: Sweet Treats for the Geek in All of Us,30.52,5,In stock,Food and Drink,https://books.toscrape.com/media/cache/61/bd/61bdfe3950643c47d70c37c4123530f3.jpg
909,The Love and Lemons Cookbook: An Apple-to-Zucchini Celebration of Impromptu Cooking,30.52,2,In stock,Food and Drink,https://books.toscrape.com/media/cache/0d/1f/0d1f3f934460f5a50aaa8c366641234c.jpg
910,The Cookies & Cups Cookbook: 125+ sweet & savory recipes reminding you to Always Eat Dessert First,30.52,1,In stock,Food and Drink,https://books.toscrape.com/media/cache/54/89/54899b4584e941ceced511d81092c88a.jpg
911,"Deliciously Ella Every Day: Quick and Easy Recipes for Gluten-Free Snacks, Packed Lunches, and Simple Meals",30.52,3,In stock,Food and Drink,https://books.toscrape.com/media/cache/20/f2/20f28657b49f8cb24ed2ec6448bb6df3.jpg
912,The Help Yourself Cookbook for Kids: 60 Easy Plant-Based Recipes Kids Can Make to Stay Healthy and Save the Earth,30.52,3,In stock,Food and Drink,https://books.toscrape.com/media/cache/c4/dc/c4dcec6f513eaca3f0f3c748d834c46d.jpg
913,"It's All Easy: Healthy, Delicious Weeknight Meals in under 30 Minutes",30.52,1,In stock,Food and Drink,https://books.toscrape.com/media/cache/fe/67/fe67c381d6a0c4c00a7c191d16939554.jpg
914,Barefoot Contessa Back to Basics,30.52,1,In stock,Food and Drink,https://books.toscrape.com/media/cache/b8/38/b838b65e0e1ac3a9b498dfb1bf004420.jpg
915,Barefoot Contessa at Home: Everyday Recipes You'll Make Over and Over Again,30.52,5,In stock,Food and Drink,https://books.toscrape.com/media/cache/74/aa/74aa29b1ba4147eaf5b46671bf235861.jpg
916,My Kitchen Year: 136 Recipes That Saved My Life,30.52,2,In stock,Food and Drink,https://books.toscrape.com/media/cache/76/a1/76a1516c8d9c3e620626f30840013a85.jpg
917,Everyday Italian: 125 Simple and Delicious Recipes,30.52,5,In stock,Food and Drink,https://books.toscrape.com/media/cache/5a/64/5a6499d41ccaad4c4f7eeaa90e16345a.jpg
918,"A la Mode: 120 Recipes in 60 Pairings: Pies, Tarts, Cakes, Crisps, and More Topped with Ice Cream, Gelato, Frozen Custard, and More",30.52,1,In stock,Food and Drink,https://books.toscrape.com/media/cache/98/19/9819ff3a8290dc6ab8797d00de5ec554.jpg
919,Cravings: Recipes for What You Want to Eat,30.52,3,In stock,Food and Drink,https://books.toscrape.com/media/cache/ae/5c/ae5ca435fb095e374d2c2aa9f7b6f380.jpg
920,"The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York",30.52,4,In stock,Food and Drink,https://books.toscrape.com/media/cache/d4/53/d453cfb6c08dbf76d200ffa858bc9979.jpg
921,32 Yolks,30.52,2,In stock,Food and Drink,https://books.toscrape.com/media/cache/1d/1f/1d1fbd89f0290275b9166877663ee9f5.jpg
922,"Naturally Lean: 125 Nourishing Gluten-Free, Plant-Based Recipes--All Under 300 Calories",30.52,5,In stock,Food and Drink,https://books.toscrape.com/media/cache/e6/b6/e6b66353f9325518994dd8b564290fd7.jpg
923,How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food (How to Cook Everything),46.01,4,In stock,Food and Drink,https://books.toscrape.com/media/cache/59/2d/592dc2dee11b798780f5ae613b970a34.jpg
924,How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,46.01,2,In stock,Food and Drink,https://books.toscrape.com/media/cache/e2/5c/e25cbc27ebc12e47cdf3f7adc87cccdc.jpg
925,The Barefoot Contessa Cookbook,46.01,5,In stock,Food and Drink,https://books.toscrape.com/media/cache/dd/07/dd07bd0c443756b9dc260813c1949b4f.jpg
926,Better Homes and Gardens New Cook Book,46.01,3,In stock,Food and Drink,https://books.toscrape.com/media/cache/75/82/7582e20b84f603358a8d55cd6a0a50f4.jpg
927,The Power Greens Cookbook: 140 Delicious Superfood Recipes,46.01,5,In stock,Food and Drink,https://books.toscrape.com/media/cache/82/1d/821d2c02dcd0a10fc9d533917482746e.jpg
928,Mexican Today: New and Rediscovered Recipes for Contemporary Kitchens,46.01,5,In stock,Food and Drink,https://books.toscrape.com/media/cache/5d/02/5d029bff299cdb777e06f35800faa628.jpg
929,Vegan Vegetarian Omnivore: Dinner for Everyone at the Table,46.01,2,In stock,Food and Drink,https://books.toscrape.com/media/cache/80/63/80631f8bca036361343fdce528725654.jpg
930,The Smitten Kitchen Cookbook,46.01,1,In stock,Food and Drink,https://books.toscrape.com/media/cache/8e/09/8e09faaea71886048b27959e607e6c7b.jpg
931,"The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution",46.01,3,In stock,Food and Drink,https://books.toscrape.com/media/cache/96/57/9657c6d89024e343879a7b5512474f1e.jpg
932,Hungry Girl Clean & Hungry: Easy All-Natural Recipes for Healthy Eating in the Real World,46.01,3,In stock,Food and Drink,https://books.toscrape.com/media/cache/6f/c4/6fc450625cd672e871a6176f74909be2.jpg
933,Redeeming Love,20.47,5,In stock,Christian Fiction,https://books.toscrape.com/media/cache/21/21/2121ba78e26194d92c334fde3850f840.jpg
934,Close to You,20.47,4,In stock,Christian Fiction,https://books.toscrape.com/media/cache/fa/f6/faf6d69a42f477e1da80a71f05a4dc25.jpg
935,Shadows of the Past (Logan Point #1),20.47,5,In stock,Christian Fiction,https://books.toscrape.com/media/cache/93/e0/93e0ec623673a8f83598c9aa7b6c94ec.jpg
936,Like Never Before (Walker Family #2),20.47,2,In stock,Christian Fiction,https://books.toscrape.com/media/cache/17/e2/17e264d978942f73b859fa1c1d2cf827.jpg
937,Counted With the Stars (Out from Egypt #1),20.47,5,In stock,Christian Fiction,https://books.toscrape.com/media/cache/32/2c/322c1f6cce6d5a69a7d2321779195a0c.jpg
938,If I Run (If I Run #1),20.47,4,In stock,Christian Fiction,https://books.toscrape.com/media/cache/c3/d0/c3d0f2fb5cacbca64639a679b962e1b9.jpg
939,The Dirty Little Secrets of Getting Your Dream Job,33.34,4,In stock,Business,https://books.toscrape.com/media/cache/92/27/92274a95b7c251fea59a2b8a78275ab4.jpg
940,The Third Wave: An Entrepreneurâs Vision of the Future,33.34,5,In stock,Business,https://books.toscrape.com/media/cache/d0/77/d077a30042df6b916bfc8d257345c69e.jpg
941,The 10% Entrepreneur: Live Your Startup Dream Without Quitting Your Day Job,33.34,3,In stock,Business,https://books.toscrape.com/media/cache/82/93/82939ca78da0b724f16ec814849514fd.jpg
942,Shoe Dog: A Memoir by the Creator of NIKE,33.34,2,In stock,Business,https://books.toscrape.com/media/cache/19/aa/19aa1184a3565b1dae6092146018e109.jpg
943,Made to Stick: Why Some Ideas Survive and Others Die,33.34,5,In stock,Business,https://books.toscrape.com/media/cache/e2/2e/e22e4a82d97f9f0689d5295a98f5dcff.jpg
944,Quench Your Own Thirst: Business Lessons Learned Over a Beer or Two,33.34,1,In stock,Business,https://books.toscrape.com/media/cache/2d/fd/2dfdc52bcdbd82dee50372bc46c83e15.jpg
945,The Art of Startup Fundraising,33.34,3,In stock,Business,https://books.toscrape.com/media/cache/b3/7b/b37be83183f1dcb759d92bda8f8998a4.jpg
946,Born for This: How to Find the Work You Were Meant to Do,33.34,5,In stock,Business,https://books.toscrape.com/media/cache/aa/67/aa677a97ecdcbbde7471f1c90ed0cf6f.jpg
947,The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It,33.34,1,In stock,Business,https://books.toscrape.com/media/cache/11/2c/112c55a6bcd401c3bd603f5ddb2e6b82.jpg
948,"Rich Dad, Poor Dad",33.34,1,In stock,Business,https://books.toscrape.com/media/cache/18/f4/18f45d31e3892fee589e23f15d759ee3.jpg
949,The Lean Startup: How Today's Entrepreneurs Use Continuous Innovation to Create Radically Successful Businesses,33.34,3,In stock,Business,https://books.toscrape.com/media/cache/39/f1/39f167dff90d7f84f5c8dc5e05d4051b.jpg
950,Rework,33.34,2,In stock,Business,https://books.toscrape.com/media/cache/54/10/5410a58193e2373c04b3021ade78a82b.jpg
951,Louisa: The Extraordinary Life of Mrs. Adams,16.85,2,In stock,Biography,https://books.toscrape.com/media/cache/6f/d9/6fd92e5143cbd5bb8bcf034e5f007dde.jpg
952,"Setting the World on Fire: The Brief, Astonishing Life of St. Catherine of Siena",16.85,2,In stock,Biography,https://books.toscrape.com/media/cache/8b/c4/8bc43a6b42d0283ab4bf611f1b497126.jpg
953,The Faith of Christopher Hitchens: The Restless Soul of the World's Most Notorious Atheist,16.85,1,In stock,Biography,https://books.toscrape.com/media/cache/cc/a4/cca4e6a4cd5c207e7ce7d992ff464c3b.jpg
954,Benjamin Franklin: An American Life,16.85,3,In stock,Biography,https://books.toscrape.com/media/cache/25/f8/25f869fa75340fca0fc2a68e8a0412a1.jpg
955,The Rise of Theodore Roosevelt (Theodore Roosevelt #1),16.85,3,In stock,Biography,https://books.toscrape.com/media/cache/ff/d4/ffd45d95f314555e20c923d3522adea7.jpg
956,In Her Wake,12.84,1,In stock,Thriller,https://books.toscrape.com/media/cache/5d/72/5d72709c6a7a9584a4d1cf07648bfce1.jpg
957,The Elephant Tree,12.84,5,In stock,Thriller,https://books.toscrape.com/media/cache/5d/7e/5d7ecde8e81513eba8a64c9fe000744b.jpg
958,Behind Closed Doors,12.84,4,In stock,Thriller,https://books.toscrape.com/media/cache/e1/5c/e15c289ba58cea38519e1281e859f0c1.jpg
959,You (You #1),12.84,5,In stock,Thriller,https://books.toscrape.com/media/cache/d6/97/d697268540fa982f4dce39f61ed3a342.jpg
960,The Guilty (Will Robie #4),12.84,2,In stock,Thriller,https://books.toscrape.com/media/cache/76/de/76deee06ffe45e646c0113af01f4f401.jpg
961,The 14th Colony (Cotton Malone #11),12.84,1,In stock,Thriller,https://books.toscrape.com/media/cache/d9/1a/d91aae72af6c1cb2c63163acabe7895c.jpg
962,Give It Back,12.84,2,In stock,Thriller,https://books.toscrape.com/media/cache/8b/7c/8b7c73e075cc687b6890dc0dca9fcbcc.jpg
963,Killing Floor (Jack Reacher #1),12.84,4,In stock,Thriller,https://books.toscrape.com/media/cache/eb/e9/ebe9f06ccebf83d9853a846052b58fff.jpg
964,The Bone Hunters (Lexy Vaughan & Steven Macaulay #2),12.84,3,In stock,Thriller,https://books.toscrape.com/media/cache/ee/d4/eed4d5d63d13f0aa86575c90f8ccacb7.jpg
965,Far From True (Promise Falls Trilogy #2),12.84,2,In stock,Thriller,https://books.toscrape.com/media/cache/87/54/8754267f27581996f93e8d94d3c04bf9.jpg
966,The Travelers,12.84,1,In stock,Thriller,https://books.toscrape.com/media/cache/2a/a8/2aa8afd15f97617ab75f616766161cda.jpg
967,When We Collided,31.77,1,In stock,Contemporary,https://books.toscrape.com/media/cache/08/04/08044269fc197645268a6197c57e6173.jpg
968,Someone Like You (The Harrisons #2),31.77,5,In stock,Contemporary,https://books.toscrape.com/media/cache/e3/d0/e3d05227f3fc24f0e0c84ccebe108fb0.jpg
969,We Are All Completely Beside Ourselves,31.77,1,In stock,Contemporary,https://books.toscrape.com/media/cache/4d/18/4d1891e435c6692c864331c585e0d014.jpg
970,The Four Agreements: A Practical Guide to Personal Freedom,17.66,5,In stock,Spirituality,https://books.toscrape.com/media/cache/0f/7e/0f7ee69495c0df1d35723f012624a9f8.jpg
971,The Activist's Tao Te Ching: Ancient Advice for a Modern Revolution,17.66,5,In stock,Spirituality,https://books.toscrape.com/media/cache/96/db/96db61bb53930c560fb4c1c62b583816.jpg
972,Chasing Heaven: What Dying Taught Me About Living,17.66,2,In stock,Spirituality,https://books.toscrape.com/media/cache/b7/6a/b76a73640d26b09c4a6f373b09050bed.jpg
973,If I Gave You God's Phone Number....: Searching for Spirituality in America,17.66,1,In stock,Spirituality,https://books.toscrape.com/media/cache/87/fe/87fe3f7f3f62c1b1b81890578c9cf294.jpg
974,Unreasonable Hope: Finding Faith in the God Who Brings Purpose to Your Pain,17.66,2,In stock,Spirituality,https://books.toscrape.com/media/cache/8b/10/8b102daec94d1ea9c6fc36dd3ec1c1fe.jpg
975,A New Earth: Awakening to Your Life's Purpose,17.66,5,In stock,Spirituality,https://books.toscrape.com/media/cache/83/c8/83c834b3779be4e577c37ead6d2acf65.jpg
976,Logan Kade (Fallen Crest High #5.5),13.12,2,In stock,Academic,https://books.toscrape.com/media/cache/d9/4e/d94e6206c2decd3acd9a61b2cbac7eaf.jpg
977,Online Marketing for Busy Authors: A Step-By-Step Guide,46.35,1,In stock,Self Help,https://books.toscrape.com/media/cache/ea/9b/ea9b2cb8abbb317402e618445bade1e1.jpg
978,How to Be Miserable: 40 Strategies You Already Use,46.35,1,In stock,Self Help,https://books.toscrape.com/media/cache/da/8b/da8bc9b824dd3f446ef63e438ddbfc85.jpg
979,"Overload: How to Unplug, Unwind, and Unleash Yourself from the Pressure of Stress",46.35,3,In stock,Self Help,https://books.toscrape.com/media/cache/9c/da/9cda4893c7fce0c1c8eaa34fb092aa04.jpg
980,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,46.35,3,In stock,Self Help,https://books.toscrape.com/media/cache/9e/15/9e15d7add5090ff2a17bd71ac96aa55a.jpg
981,How to Stop Worrying and Start Living,46.35,5,In stock,Self Help,https://books.toscrape.com/media/cache/4f/08/4f08f7948770912e4e340e10caa604cb.jpg
982,All the Light We Cannot See,29.87,5,In stock,Historical,https://books.toscrape.com/media/cache/41/c3/41c37f7f0e03ee1144dd6fa89483b5d9.jpg
983,The Girl You Left Behind (The Girl You Left Behind #1),29.87,1,In stock,Historical,https://books.toscrape.com/media/cache/d0/b6/d0b6d59c0662dcbd15d47add40af1ebd.jpg
984,(Un)Qualified: How God Uses Broken People to Do Big Things,54.00,5,In stock,Christian,https://books.toscrape.com/media/cache/cd/db/cddb3eb483ef11a088d519205b7098fb.jpg
985,Crazy Love: Overwhelmed by a Relentless God,54.00,2,In stock,Christian,https://books.toscrape.com/media/cache/03/f1/03f1e337afadba35687672b5625a9757.jpg
986,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,54.00,1,In stock,Christian,https://books.toscrape.com/media/cache/a2/f5/a2f5b5fd4421d56d37c73a7fb29f5f40.jpg
987,Silence in the Dark (Logan Point #4),58.33,3,In stock,Suspense,https://books.toscrape.com/media/cache/bb/1c/bb1c91883579f1f99fe6ebf13b92c1c1.jpg
988,The Grownup,35.88,1,In stock,Short Stories,https://books.toscrape.com/media/cache/f4/cb/f4cb1f9c7280bf1fd05fe33d2816080f.jpg
989,Suzie Snowflake: One beautiful flake (a self-esteem story),54.81,5,In stock,Novels,https://books.toscrape.com/media/cache/db/cc/dbcc9d63b73ce9058d53f36465dbe2b2.jpg
990,"The Bulletproof Diet: Lose up to a Pound a Day, Reclaim Energy and Focus, Upgrade Your Life",49.05,3,In stock,Health,https://books.toscrape.com/media/cache/ee/3e/ee3e219d23e73ba71c79b700f183aaed.jpg
991,"Eat Fat, Get Thin",49.05,2,In stock,Health,https://books.toscrape.com/media/cache/62/3f/623f8e7f7432ce744f4318aae8166ce4.jpg
992,10-Day Green Smoothie Cleanse: Lose Up to 15 Pounds in 10 Days!,49.05,5,In stock,Health,https://books.toscrape.com/media/cache/23/c2/23c2108ae81327c7f3fb0721976cba5e.jpg
993,The Art and Science of Low Carbohydrate Living,49.05,5,In stock,Health,https://books.toscrape.com/media/cache/4b/d4/4bd43108fb070ad8ebba9cdb00b14069.jpg
994,Libertarianism for Beginners,51.33,2,In stock,Politics,https://books.toscrape.com/media/cache/0b/bc/0bbcd0a6f4bcd81ccb1049a52736406e.jpg
995,Why the Right Went Wrong: Conservatism--From Goldwater to the Tea Party and Beyond,51.33,4,In stock,Politics,https://books.toscrape.com/media/cache/db/1b/db1babd3c09b84da800b0e9897fe0097.jpg
996,Equal Is Unfair: America's Misguided Fight Against Income Inequality,51.33,1,In stock,Politics,https://books.toscrape.com/media/cache/00/11/001153d2a22d889837efac1703e10a5e.jpg
997,Amid the Chaos,36.58,1,In stock,Cultural,https://books.toscrape.com/media/cache/52/46/524655fade1d9fe1475395a3eaff827a.jpg
998,Dark Notes,19.19,5,In stock,Erotica,https://books.toscrape.com/media/cache/6e/4e/6e4e8f4f4abd94356a9be840e4681e65.jpg
